data_ref,index,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau
2015-07-01,7006,M,N,S,0,Empresário,Superior completo,Casado,Casa,60,7.63013698630137,2.0,52696.23,False
2015-08-01,9546,F,S,N,2,Assalariado,Médio,Casado,Casa,35,10.01917808219178,4.0,18268.81,False
2015-06-01,10765,M,S,N,0,Assalariado,Médio,Casado,Casa,45,11.106849315068493,2.0,23207.54,False
2015-01-01,16565,M,S,S,0,Pensionista,Superior completo,Separado,Casa,53,,1.0,2514.61,True
2016-03-01,8989,M,N,S,2,Assalariado,Médio,Casado,Casa,43,4.282191780821917,4.0,3395.07,False
2015-12-01,11388,F,N,N,0,Empresário,Médio,Casado,Casa,47,8.438356164383562,2.0,14966.17,False
2015-11-01,15180,F,N,S,0,Servidor público,Superior completo,Casado,Casa,60,20.88219178082192,2.0,46192.14,False
2015-10-01,13285,F,N,S,0,Assalariado,Médio,Solteiro,Casa,37,0.2602739726027397,1.0,2589.68,False
2015-04-01,15603,F,N,S,1,Assalariado,Superior completo,Casado,Casa,32,8.123287671232877,3.0,11597.72,False
2015-02-01,174,F,S,N,0,Pensionista,Médio,Casado,Casa,55,,2.0,2650.61,False
2015-03-01,10748,F,N,N,0,Assalariado,Médio,Casado,Com os pais,35,0.9315068493150684,2.0,1034.33,False
2015-03-01,8960,M,S,N,0,Assalariado,Médio,Solteiro,Casa,39,4.112328767123287,1.0,2119.13,True
2016-02-01,10104,F,S,S,2,Assalariado,Superior completo,Casado,Casa,34,13.389041095890413,4.0,5089.95,False
2015-09-01,12215,M,S,S,0,Assalariado,Médio,Casado,Casa,51,1.5945205479452054,2.0,12606.31,False
2015-01-01,13387,F,N,N,0,Assalariado,Superior completo,Casado,Casa,58,10.936986301369863,2.0,24503.71,False
2015-11-01,7690,M,S,S,2,Assalariado,Médio,Casado,Casa,39,8.435616438356165,4.0,7542.27,True
2015-11-01,15505,F,N,N,2,Empresário,Médio,Casado,Casa,37,3.624657534246576,4.0,5771.31,False
2015-06-01,14500,F,N,S,0,Assalariado,Médio,Separado,Casa,46,0.6328767123287671,1.0,4999.24,False
2015-09-01,11245,M,N,N,0,Empresário,Superior incompleto,Casado,Casa,39,11.356164383561644,2.0,33850.55,False
2015-02-01,213,M,N,N,0,Assalariado,Superior incompleto,Casado,Casa,38,6.273972602739726,2.0,1216.63,False
2016-01-01,8738,M,N,N,1,Assalariado,Superior completo,Casado,Governamental,30,2.572602739726028,3.0,2273.74,False
2015-06-01,6254,F,N,N,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,10808.88,False
2015-07-01,6200,M,N,N,0,Assalariado,Superior completo,Casado,Casa,41,2.912328767123288,2.0,21838.57,False
2015-12-01,5514,F,N,S,0,Assalariado,Médio,Separado,Casa,41,9.016438356164384,1.0,7736.02,False
2015-10-01,8432,F,N,S,0,Empresário,Médio,Casado,Casa,45,3.723287671232877,2.0,2485.15,False
2015-02-01,6810,M,N,S,1,Assalariado,Médio,União,Casa,30,0.8767123287671232,3.0,8641.95,False
2015-07-01,11694,F,N,S,0,Empresário,Superior completo,Solteiro,Comunitário,33,6.076712328767123,1.0,32787.49,False
2015-02-01,6697,M,N,S,1,Servidor público,Médio,Casado,Casa,27,2.3917808219178083,3.0,12328.49,False
2016-03-01,4189,F,N,S,0,Pensionista,Médio,Casado,Casa,58,,2.0,5478.47,False
2015-08-01,811,F,S,S,0,Assalariado,Médio,Casado,Casa,32,0.3561643835616438,2.0,6235.19,False
2015-06-01,368,M,S,N,0,Empresário,Médio,Separado,Com os pais,28,1.523287671232877,1.0,22499.48,False
2015-01-01,6914,F,N,S,0,Assalariado,Médio,Casado,Casa,51,5.046575342465753,2.0,1898.36,False
2015-09-01,9117,F,N,N,0,Assalariado,Médio,Casado,Casa,40,13.873972602739729,2.0,41719.64,False
2015-10-01,44,F,N,S,0,Empresário,Médio,Solteiro,Aluguel,42,8.860273972602739,1.0,42835.54,False
2015-07-01,13278,F,S,S,0,Pensionista,Superior completo,Casado,Casa,64,,2.0,8903.27,False
2015-06-01,13742,F,S,S,0,Assalariado,Médio,Casado,Casa,47,14.46027397260274,2.0,156344.23,False
2015-01-01,12587,M,N,N,0,Servidor público,Superior completo,Casado,Casa,32,10.61917808219178,2.0,2434.31,False
2015-05-01,11946,M,S,N,0,Assalariado,Médio,Casado,Casa,57,1.326027397260274,2.0,21631.34,False
2015-08-01,15681,F,N,S,0,Assalariado,Médio,Separado,Casa,47,14.202739726027398,1.0,78199.23,False
2015-06-01,5617,F,N,N,0,Empresário,Superior completo,Separado,Casa,32,13.210958904109589,1.0,52337.62,False
2015-07-01,6941,F,S,S,2,Servidor público,Médio,Casado,Casa,51,1.4575342465753425,4.0,13737.66,False
2015-03-01,9594,F,N,S,0,Assalariado,Médio,Separado,Casa,59,3.515068493150685,1.0,3819.56,False
2016-02-01,10913,F,N,N,2,Assalariado,Médio,União,Casa,34,3.764383561643836,4.0,913.5,False
2015-12-01,12293,M,S,S,0,Empresário,Superior completo,Solteiro,Casa,29,1.610958904109589,1.0,2609.07,True
2015-06-01,9770,F,N,S,0,Empresário,Médio,Casado,Casa,45,0.2712328767123287,2.0,7611.74,False
2015-12-01,9222,F,S,S,0,Assalariado,Superior completo,Casado,Casa,56,17.687671232876713,2.0,48107.24,False
2015-08-01,11516,F,S,S,2,Assalariado,Médio,Casado,Casa,32,4.383561643835616,4.0,4949.26,False
2015-05-01,2873,M,S,S,2,Empresário,Superior completo,Casado,Casa,36,8.227397260273973,4.0,34638.82,False
2015-10-01,3015,F,S,S,0,Assalariado,Superior completo,Casado,Casa,47,8.638356164383561,2.0,15531.55,False
2015-08-01,10702,M,S,N,0,Empresário,Superior completo,Casado,Casa,39,12.693150684931506,2.0,79638.75,False
2015-06-01,11705,F,N,S,0,Pensionista,Médio,Viúvo,Casa,66,,1.0,15899.25,False
2015-05-01,8320,M,N,S,0,Assalariado,Médio,Solteiro,Casa,32,2.6356164383561644,1.0,11366.68,False
2015-06-01,16067,M,S,S,0,Empresário,Médio,Casado,Casa,58,8.128767123287671,2.0,15497.18,False
2016-02-01,12928,F,S,S,0,Pensionista,Médio,Casado,Casa,64,,2.0,3289.87,False
2015-02-01,4395,F,N,N,0,Assalariado,Médio,Casado,Casa,44,10.684931506849315,2.0,3188.07,False
2016-03-01,5393,F,N,S,0,Pensionista,Médio,Separado,Casa,59,,1.0,1102.01,False
2015-10-01,12507,F,N,N,0,Empresário,Médio,Casado,Casa,42,10.956164383561644,2.0,16243.81,False
2015-06-01,11970,F,N,N,0,Empresário,Superior completo,Casado,Casa,35,5.6,2.0,46751.64,False
2015-04-01,1697,M,S,S,0,Assalariado,Médio,Casado,Casa,56,17.068493150684933,2.0,17948.34,False
2015-09-01,1105,F,S,S,1,Servidor público,Superior completo,Viúvo,Casa,49,1.1643835616438356,2.0,13827.47,False
2015-10-01,4296,F,S,S,0,Assalariado,Superior completo,Casado,Casa,36,7.928767123287671,2.0,20551.19,False
2016-02-01,11397,F,N,S,0,Empresário,Médio,União,Casa,47,18.775342465753425,2.0,13852.96,False
2015-07-01,962,F,S,N,1,Assalariado,Superior completo,União,Casa,31,2.0136986301369864,3.0,10161.9,False
2015-11-01,16139,M,S,S,0,Empresário,Superior completo,Casado,Casa,33,8.967123287671233,2.0,10631.6,False
2015-03-01,10137,F,N,S,2,Assalariado,Médio,Casado,Casa,39,18.13972602739726,4.0,28362.1,False
2015-06-01,4606,M,S,S,2,Assalariado,Médio,Casado,Casa,33,0.6821917808219178,4.0,7537.49,False
2016-01-01,14529,F,N,S,0,Empresário,Superior completo,Solteiro,Casa,26,0.8794520547945206,1.0,1458.4,False
2016-03-01,2183,F,N,N,1,Assalariado,Médio,Casado,Casa,31,4.5917808219178085,3.0,823.11,False
2015-08-01,9135,F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,29999.82,True
2015-07-01,6677,F,N,S,1,Servidor público,Médio,Casado,Casa,38,8.978082191780821,3.0,50576.39,False
2015-11-01,13024,F,N,S,0,Empresário,Médio,Casado,Casa,47,8.926027397260274,2.0,27763.32,False
2015-05-01,10023,F,N,N,2,Assalariado,Médio,Casado,Casa,43,21.610958904109587,4.0,111491.39,False
2015-01-01,9890,M,S,S,2,Assalariado,Superior completo,Casado,Casa,42,19.18904109589041,4.0,6302.85,False
2015-05-01,8030,M,S,S,1,Assalariado,Médio,Casado,Casa,48,7.810958904109589,3.0,48251.67,False
2015-10-01,1572,F,N,N,0,Pensionista,Médio,Solteiro,Casa,57,,1.0,8403.7,False
2015-10-01,14111,M,S,N,0,Assalariado,Superior completo,Casado,Casa,28,8.208219178082192,2.0,37386.92,False
2015-12-01,12503,M,S,N,0,Assalariado,Fundamental,Casado,Comunitário,36,1.1945205479452057,2.0,1831.27,False
2015-07-01,6544,F,N,N,1,Empresário,Superior completo,Casado,Casa,30,4.331506849315068,3.0,19900.55,False
2016-02-01,894,M,S,S,0,Assalariado,Superior completo,Solteiro,Casa,38,15.775342465753424,1.0,4547.41,False
2016-01-01,2663,F,S,S,0,Empresário,Médio,Casado,Casa,42,15.068493150684931,2.0,8172.92,False
2015-07-01,14202,F,N,S,1,Assalariado,Médio,Casado,Casa,30,0.3698630136986301,3.0,8799.07,False
2016-01-01,733,F,S,S,0,Pensionista,Superior completo,Casado,Casa,61,,2.0,3410.41,False
2015-06-01,13544,F,N,N,2,Assalariado,Superior incompleto,Casado,Com os pais,36,8.186301369863013,4.0,9858.91,False
2015-12-01,302,F,N,N,0,Pensionista,Médio,Viúvo,Casa,59,,1.0,2974.49,False
2015-12-01,14043,F,N,N,0,Servidor público,Superior completo,Casado,Casa,31,6.043835616438356,2.0,4030.69,False
2015-12-01,7518,M,S,S,2,Pensionista,Médio,Casado,Casa,46,,4.0,3705.11,False
2015-08-01,5879,F,N,S,0,Empresário,Superior incompleto,Casado,Casa,38,9.473972602739726,2.0,60888.19,False
2015-06-01,1784,F,N,S,0,Assalariado,Médio,Casado,Casa,51,2.0575342465753423,2.0,9301.99,False
2016-01-01,13944,F,S,S,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,1751.46,True
2015-11-01,8926,M,N,S,0,Empresário,Médio,Solteiro,Casa,27,0.6136986301369863,1.0,1869.3,True
2015-01-01,472,M,S,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,3056.3,False
2016-02-01,10361,F,N,S,1,Assalariado,Médio,Solteiro,Governamental,45,25.3972602739726,2.0,105077.91,False
2015-12-01,15798,F,N,S,0,Pensionista,Médio,Separado,Casa,56,,1.0,527.98,False
2016-02-01,11554,F,N,S,0,Assalariado,Médio,Casado,Casa,48,16.972602739726028,2.0,44917.82,False
2015-08-01,10061,M,S,S,0,Assalariado,Médio,Casado,Casa,54,6.802739726027397,2.0,76654.67,False
2015-12-01,7445,F,N,S,0,Pensionista,Médio,Viúvo,Casa,67,,1.0,10554.93,True
2015-08-01,15539,F,N,S,1,Assalariado,Médio,Solteiro,Casa,50,4.372602739726028,2.0,4515.7,False
2015-07-01,1465,F,S,S,2,Empresário,Superior completo,Casado,Casa,38,9.926027397260274,4.0,17894.33,False
2015-08-01,4286,F,N,N,2,Servidor público,Superior incompleto,Casado,Com os pais,31,6.260273972602739,4.0,14681.73,False
2015-10-01,4467,F,N,N,0,Empresário,Médio,União,Casa,44,13.435616438356163,2.0,5891.44,False
2015-04-01,13073,F,N,S,1,Assalariado,Médio,Casado,Casa,29,10.597260273972603,3.0,22660.6,False
2015-08-01,4639,F,S,S,0,Servidor público,Superior completo,Casado,Casa,62,0.6054794520547945,2.0,12900.13,False
2015-04-01,16313,F,S,N,1,Assalariado,Médio,União,Governamental,30,3.6301369863013697,3.0,4770.6,False
2015-05-01,3031,F,N,S,0,Assalariado,Superior completo,Casado,Casa,33,4.131506849315069,2.0,13950.41,False
2015-08-01,3768,F,N,S,0,Servidor público,Médio,Casado,Casa,45,5.602739726027397,2.0,14130.82,False
2015-10-01,9034,F,S,S,0,Assalariado,Superior completo,Solteiro,Casa,56,10.868493150684932,1.0,110700.99,False
2016-01-01,14638,F,N,S,1,Assalariado,Médio,Casado,Casa,34,3.0493150684931507,3.0,6883.81,False
2015-02-01,15247,F,N,S,0,Empresário,Superior completo,Casado,Casa,48,1.282191780821918,2.0,1991.83,False
2015-12-01,2314,F,N,N,0,Empresário,Médio,Solteiro,Casa,42,0.6109589041095891,1.0,552.07,True
2015-04-01,72,F,N,S,2,Servidor público,Superior completo,Casado,Casa,42,8.526027397260274,4.0,9611.1,False
2016-01-01,9126,F,N,S,0,Assalariado,Médio,Solteiro,Casa,48,4.950684931506849,1.0,5185.85,False
2015-08-01,6295,M,S,N,1,Assalariado,Médio,Casado,Aluguel,31,9.334246575342464,3.0,28025.17,False
2015-03-01,5050,F,N,S,0,Pensionista,Médio,Separado,Casa,58,,1.0,12909.24,False
2015-09-01,13843,M,S,N,0,Empresário,Superior completo,Casado,Casa,44,2.2,2.0,6346.12,False
2015-12-01,10443,M,S,S,0,Pensionista,Médio,União,Casa,64,,2.0,2161.06,True
2015-03-01,8957,F,N,S,0,Pensionista,Médio,Viúvo,Casa,67,,1.0,7758.91,False
2016-03-01,3235,F,N,N,1,Assalariado,Médio,Solteiro,Casa,25,0.5726027397260274,2.0,1038.28,False
2015-04-01,8787,M,N,S,1,Empresário,Médio,Separado,Casa,34,1.378082191780822,2.0,7281.56,False
2015-05-01,15313,M,S,N,2,Assalariado,Superior completo,Casado,Casa,34,2.536986301369863,4.0,10724.2,False
2015-01-01,3805,F,N,S,0,Pensionista,Médio,Casado,Casa,53,,2.0,2469.69,False
2015-12-01,12881,F,N,S,0,Pensionista,Médio,Casado,Casa,56,,2.0,8949.37,False
2016-03-01,8044,M,S,N,0,Assalariado,Médio,Casado,Casa,36,4.975342465753425,2.0,2018.16,False
2016-01-01,3945,F,N,S,1,Servidor público,Médio,Solteiro,Casa,43,10.93972602739726,2.0,6283.6,False
2015-04-01,11818,F,N,S,0,Pensionista,Médio,União,Casa,57,,2.0,10095.13,False
2015-12-01,10975,F,S,N,1,Assalariado,Superior completo,União,Casa,37,2.684931506849315,3.0,1534.96,False
2015-07-01,12874,F,N,S,0,Assalariado,Médio,Casado,Casa,49,9.789041095890411,2.0,38744.56,False
2015-04-01,4178,F,N,S,0,Assalariado,Médio,Solteiro,Casa,47,5.846575342465753,1.0,12148.06,False
2016-02-01,9763,F,S,N,0,Servidor público,Superior completo,Casado,Casa,54,13.624657534246577,2.0,16777.97,False
2015-03-01,1539,F,N,N,0,Pensionista,Médio,Viúvo,Casa,57,,1.0,6090.88,False
2015-12-01,12423,F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,5371.07,False
2015-08-01,5550,F,N,N,0,Empresário,Médio,União,Casa,53,8.545205479452054,2.0,17639.87,False
2016-01-01,15176,M,S,S,0,Assalariado,Médio,Casado,Casa,62,2.786301369863014,2.0,594.42,True
2015-05-01,10956,F,S,N,0,Empresário,Médio,Casado,Casa,40,11.854794520547944,2.0,27320.39,False
2015-10-01,7418,M,S,S,0,Assalariado,Médio,Separado,Casa,55,7.389041095890411,1.0,20549.28,False
2016-01-01,10128,F,N,S,2,Empresário,Médio,Casado,Casa,45,15.391780821917807,4.0,29187.99,False
2015-07-01,8266,F,S,S,0,Assalariado,Médio,Solteiro,Casa,54,8.893150684931507,1.0,33452.46,False
2015-05-01,2148,F,N,S,0,Assalariado,Médio,Casado,Casa,40,2.421917808219178,2.0,17545.1,False
2015-07-01,14824,M,S,N,0,Empresário,Médio,Casado,Governamental,38,7.386301369863013,2.0,23119.65,False
2015-06-01,14014,F,S,N,0,Assalariado,Médio,Casado,Casa,41,0.6219178082191781,2.0,2253.25,False
2015-03-01,14239,F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,5145.79,False
2015-09-01,1823,F,N,S,0,Empresário,Médio,Solteiro,Casa,51,4.594520547945206,1.0,18358.32,False
2016-03-01,15698,M,S,S,1,Empresário,Superior completo,Casado,Casa,41,4.016438356164383,3.0,2155.57,True
2015-07-01,8324,F,S,S,0,Assalariado,Médio,Casado,Casa,36,14.643835616438356,2.0,97408.78,False
2015-12-01,2219,M,N,N,0,Assalariado,Superior incompleto,Solteiro,Casa,26,2.1726027397260275,1.0,4542.3,False
2015-02-01,2888,M,S,S,2,Assalariado,Superior completo,Casado,Casa,31,8.065753424657535,4.0,3656.41,True
2015-12-01,1854,M,S,S,1,Empresário,Médio,Casado,Casa,24,6.594520547945206,3.0,4932.86,False
2015-05-01,14085,M,S,N,0,Assalariado,Médio,União,Casa,50,1.956164383561644,2.0,7839.11,False
2016-03-01,13075,F,N,S,0,Assalariado,Médio,Solteiro,Casa,56,7.512328767123288,1.0,8907.39,False
2015-06-01,2022,F,N,S,2,Empresário,Médio,Casado,Casa,27,6.342465753424658,4.0,10109.41,False
2015-09-01,3837,F,N,S,0,Servidor público,Superior completo,Casado,Casa,48,6.52054794520548,2.0,9058.27,False
2016-03-01,13809,F,N,S,0,Empresário,Superior completo,Casado,Casa,25,4.36986301369863,2.0,1057.34,True
2016-02-01,12631,F,N,S,0,Assalariado,Superior incompleto,Casado,Casa,29,11.03835616438356,2.0,4969.51,False
2016-03-01,11937,F,S,N,0,Assalariado,Médio,Casado,Casa,52,9.668493150684933,2.0,2737.76,False
2015-03-01,13331,M,S,S,1,Empresário,Superior completo,Casado,Casa,47,1.347945205479452,3.0,18140.72,False
2015-02-01,3425,F,N,S,0,Assalariado,Superior completo,Casado,Casa,57,13.194520547945206,2.0,17664.43,False
2016-03-01,6621,F,N,N,1,Assalariado,Médio,Casado,Com os pais,29,7.101369863013699,3.0,4653.32,False
2015-01-01,9594,F,N,S,0,Assalariado,Médio,Separado,Casa,59,3.515068493150685,1.0,1996.53,False
2015-12-01,1601,F,S,S,0,Empresário,Superior completo,Solteiro,Casa,30,3.4794520547945207,1.0,1083.01,True
2015-11-01,13007,F,N,S,1,Assalariado,Superior completo,Casado,Casa,25,3.9232876712328766,3.0,7205.31,False
2015-12-01,3673,F,N,S,0,Assalariado,Médio,Casado,Aluguel,45,10.471232876712328,2.0,15289.92,False
2015-11-01,7116,F,N,S,1,Assalariado,Médio,Casado,Aluguel,39,5.879452054794521,3.0,1422.19,False
2015-03-01,13875,F,S,S,0,Servidor público,Superior completo,Casado,Casa,30,7.372602739726028,2.0,10294.18,False
2015-05-01,1347,F,N,S,1,Assalariado,Superior completo,Casado,Casa,35,3.682191780821918,3.0,17293.1,False
2015-03-01,13464,F,S,N,0,Assalariado,Superior completo,União,Casa,26,2.347945205479452,2.0,2713.17,False
2016-01-01,15974,F,N,S,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,3181.4,False
2015-12-01,10677,F,S,S,0,Servidor público,Superior completo,Casado,Casa,54,3.180821917808219,2.0,10464.14,False
2015-03-01,11641,M,N,S,2,Empresário,Superior completo,Casado,Casa,33,5.991780821917808,4.0,13241.16,False
2015-11-01,9592,F,N,S,0,Assalariado,Médio,Separado,Casa,59,3.515068493150685,1.0,2175.06,False
2015-07-01,1144,F,N,N,1,Assalariado,Médio,Casado,Casa,32,3.263013698630137,3.0,1519.16,False
2015-01-01,8100,F,N,N,0,Empresário,Médio,Casado,Casa,48,11.558904109589042,2.0,5997.07,False
2015-04-01,390,M,S,S,0,Assalariado,Superior completo,Casado,Casa,54,20.45205479452055,2.0,15267.28,False
2015-02-01,13079,M,S,N,0,Assalariado,Superior completo,Casado,Casa,42,1.673972602739726,2.0,4150.57,False
2015-06-01,11653,M,N,S,0,Empresário,Superior completo,Solteiro,Casa,28,1.4931506849315068,1.0,12854.23,False
2015-06-01,10005,M,N,S,0,Pensionista,Superior completo,Casado,Casa,67,,2.0,28713.55,False
2016-03-01,16621,F,N,S,2,Pensionista,Superior completo,Solteiro,Casa,28,7.52054794520548,3.0,2513.58,False
2015-09-01,13251,M,S,S,0,Pensionista,Médio,Casado,Casa,38,,2.0,5492.64,False
2016-02-01,5590,M,S,N,0,Assalariado,Médio,Casado,Casa,48,1.621917808219178,2.0,1001.87,False
2015-05-01,7476,M,S,S,0,Assalariado,Médio,Solteiro,Casa,52,1.652054794520548,1.0,33344.28,False
2015-06-01,5808,F,S,N,0,Empresário,Médio,Casado,Casa,43,12.3013698630137,2.0,28013.72,False
2015-03-01,4330,M,N,S,0,Empresário,Superior completo,Solteiro,Aluguel,27,3.345205479452055,1.0,3067.97,False
2015-06-01,12794,F,N,S,0,Assalariado,Médio,Solteiro,Casa,29,1.6164383561643836,1.0,5333.28,False
2015-05-01,11944,M,S,N,0,Assalariado,Médio,Casado,Casa,57,1.326027397260274,2.0,45104.9,False
2015-09-01,6861,F,S,S,1,Servidor público,Médio,Casado,Casa,37,4.046575342465753,3.0,31611.75,False
2015-11-01,4408,F,S,N,0,Pensionista,Médio,Casado,Casa,62,,2.0,4894.44,False
2015-11-01,11588,F,N,N,1,Assalariado,Médio,Casado,Casa,41,0.3232876712328767,3.0,937.12,True
2016-02-01,4134,F,N,S,0,Empresário,Médio,Casado,Casa,46,4.298630136986302,2.0,1843.58,False
2016-03-01,471,M,S,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,4662.08,False
2015-12-01,8603,F,N,S,0,Empresário,Médio,Solteiro,Casa,52,9.942465753424658,1.0,1498.57,False
2016-01-01,7251,M,S,S,1,Assalariado,Médio,Solteiro,Casa,31,2.043835616438356,2.0,4449.99,False
2016-01-01,644,F,N,S,2,Assalariado,Superior completo,Casado,Casa,32,12.364383561643836,4.0,12828.75,False
2015-06-01,14074,M,N,N,0,Assalariado,Médio,Casado,Casa,57,32.558904109589044,2.0,63222.68,False
2015-05-01,8212,M,N,S,0,Assalariado,Médio,Casado,Casa,57,6.638356164383562,2.0,25533.39,False
2015-12-01,3330,F,N,S,0,Empresário,Médio,Separado,Casa,32,5.238356164383561,1.0,11432.35,False
2015-08-01,2580,F,N,S,0,Empresário,Médio,Casado,Casa,48,5.978082191780822,2.0,10515.27,False
2015-01-01,7532,F,N,S,1,Empresário,Superior completo,Casado,Casa,43,4.019178082191781,3.0,6614.51,False
2015-05-01,2555,M,S,S,1,Assalariado,Médio,Casado,Casa,47,0.5561643835616439,3.0,10051.94,False
2015-05-01,15513,F,N,S,0,Pensionista,Médio,Casado,Casa,56,,2.0,9051.26,False
2015-01-01,6654,F,N,S,0,Assalariado,Médio,Casado,Casa,54,4.312328767123288,2.0,1671.16,False
2016-01-01,3908,M,S,S,1,Assalariado,Superior incompleto,Casado,Casa,41,6.852054794520548,3.0,4555.95,False
2015-05-01,1870,M,S,S,0,Assalariado,Superior completo,Casado,Casa,29,7.4301369863013695,2.0,18370.12,False
2016-03-01,11055,M,S,S,0,Empresário,Médio,Casado,Casa,49,9.523287671232875,2.0,5992.73,False
2015-01-01,4312,F,S,S,0,Empresário,Superior completo,Casado,Casa,35,0.8383561643835616,2.0,1037.15,False
2015-05-01,14555,M,N,S,0,Assalariado,Médio,Solteiro,Casa,41,1.2986301369863014,1.0,15163.71,False
2015-02-01,10614,F,S,S,0,Assalariado,Superior completo,Casado,Casa,42,13.243835616438355,2.0,9564.81,False
2015-03-01,15076,M,S,S,0,Assalariado,Médio,Solteiro,Casa,43,9.791780821917808,1.0,4322.3,False
2015-09-01,14255,F,N,S,1,Assalariado,Médio,Separado,Casa,49,25.8054794520548,2.0,300426.93,False
2016-01-01,2465,F,S,S,0,Assalariado,Médio,Casado,Governamental,52,16.545205479452054,2.0,11535.16,False
2015-04-01,5178,F,N,S,0,Empresário,Superior completo,Separado,Casa,53,2.6575342465753424,1.0,2798.2,False
2015-02-01,379,F,N,S,0,Pensionista,Médio,União,Casa,59,,2.0,7827.07,True
2016-01-01,14680,F,S,N,0,Assalariado,Médio,Casado,Casa,40,2.5506849315068494,2.0,1587.87,False
2015-03-01,5508,F,N,S,0,Assalariado,Médio,Separado,Casa,53,9.101369863013698,1.0,1788.25,False
2015-10-01,16581,M,S,N,1,Empresário,Médio,Casado,Casa,40,3.9287671232876713,3.0,2169.27,False
2015-04-01,14729,M,S,N,0,Assalariado,Médio,Solteiro,Casa,33,9.134246575342466,1.0,5936.76,False
2015-11-01,16609,M,N,S,0,Assalariado,Superior completo,Solteiro,Casa,28,2.180821917808219,1.0,3226.53,True
2015-11-01,9165,M,S,S,0,Empresário,Médio,Casado,Com os pais,54,1.367123287671233,2.0,5643.62,False
2016-03-01,9149,F,N,S,0,Empresário,Superior completo,Separado,Casa,50,24.13150684931507,1.0,47666.52,False
2015-04-01,15142,F,N,S,0,Empresário,Médio,Casado,Casa,51,6.912328767123288,2.0,13880.28,False
2016-02-01,9003,F,S,N,0,Servidor público,Médio,Casado,Casa,53,32.71232876712329,2.0,143473.63,False
